Year,Australian,International,InFlightsExc,InFlightsAll,OutFlightsExc,OutFlightsAll,InSeatsMin,InSeatsMax,OutSeatsMin,OutSeatsMax,Lat  Aus,Lon Aus,Lat International,Lon International
2010,Melbourne,Mauritius,0,5,0,4,0,1490,0,1192,-37.8140,144.9633,-20.1669,57.5030
2010,Melbourne,Nadi,25,25,24,24,5251,5251,5071,5071,-37.8140,144.9633,-17.7768,177.4350
2010,Melbourne,Phuket,4,4,4,4,1444,1444,1444,1444,-37.8140,144.9633,7.8804,98.3923
2010,Melbourne,Port Vila,4,4,4,4,680,680,680,680,-37.8140,144.9633,-17.7333,168.3167
2010,Melbourne,Seoul,13,13,13,13,3062,3062,3062,3062,-37.8140,144.9633,37.5665,126.9780
2010,Melbourne,Shanghai,21,42,21,42,6027,11067,6027,11067,-37.8140,144.9633,31.2304,121.4737
2010,Melbourne,Singapore,94,189,93,187,32236,59978,32000,59660,-37.8140,144.9633,1.3521,103.8198
2010,Melbourne,Wellington,60,60,61,62,8731,8731,9499,9667,-37.8140,144.9633,-41.2865,174.7762
2010,Norfolk Island,Auckland,4,4,4,4,635,635,635,635,-29.0408,167.9583,-36.8485,174.7633
2010,Perth,Auckland,30,30,30,30,6897,6897,6899,6899,-31.9522,115.8614,-36.8485,174.7633
2010,Perth,Bandar Seri Begawan,17,17,16,16,2501,2501,2216,2216,-31.9522,115.8614,4.9031,114.9394
2010,Perth,Bangkok,29,29,17,29,8677,8677,5083,8671,-31.9522,115.8614,13.7563,100.5018
2010,Perth,Denpasar,212,229,213,230,36663,39693,36840,39873,-31.9522,115.8614,-8.6500,115.2167
2010,Perth,Dubai,60,60,60,60,17980,17980,17980,17980,-31.9522,115.8614,25.2048,55.2708
2010,Perth,Hong Kong,42,42,42,42,11447,11447,11441,11441,-31.9522,115.8614,22.3193,114.1694
2010,Perth,Jakarta,0,4,0,6,0,708,0,1062,-31.9522,115.8614,-6.2088,106.8456
2010,Perth,Johannesburg,28,28,28,28,7944,7944,7944,7944,-31.9522,115.8614,-26.2041,28.0473
2010,Perth,Kuala Lumpur,72,72,73,73,23151,23151,23443,23443,-31.9522,115.8614,3.1390,101.6869
2010,Perth,Mauritius,4,4,4,4,1100,1100,1100,1100,-31.9522,115.8614,-20.1669,57.5030
2010,Perth,Phuket,12,12,13,25,2160,2160,2340,5928,-31.9522,115.8614,7.8804,98.3923
2010,Perth,Singapore,194,215,194,217,47324,51062,47350,51445,-31.9522,115.8614,1.3521,103.8198
2010,Perth,Tokyo,11,11,12,12,2497,2497,2724,2724,-31.9522,115.8614,35.6895,139.6917
2010,Port Hedland,Denpasar,4,4,4,4,624,624,624,624,-20.3104,118.6060,-8.6500,115.2167
2010,Sydney,Abu Dhabi,47,47,47,47,13206,13206,13206,13206,-33.8688,151.2093,24.4667,54.3667
2010,Sydney,Apia,12,12,12,12,2160,2160,2160,2160,-33.8688,151.2093,City not found,City not found
2010,Sydney,Auckland,343,415,342,414,64149,89098,63924,88785,-33.8688,151.2093,-36.8485,174.7633
2010,Sydney,Bangkok,75,168,75,166,20025,51929,20025,51397,-33.8688,151.2093,13.7563,100.5018
2010,Sydney,Beijing,23,40,23,40,5520,9600,5520,9600,-33.8688,151.2093,39.9042,116.4074
2010,Sydney,Buenos Aires,13,30,13,30,3965,8164,3988,8187,-33.8688,151.2093,-34.6037,-58.3816
2010,Sydney,Chicago,0,28,0,30,0,10472,0,11220,-33.8688,151.2093,41.8781,-87.6298
2010,Sydney,Christchurch,128,157,129,158,21975,32241,22115,32381,-33.8688,151.2093,-43.5321,172.6362
2010,Sydney,Denpasar,53,55,51,65,13161,13755,12567,16731,-33.8688,151.2093,-8.6500,115.2167
2010,Sydney,Dubai,0,60,0,60,0,25200,0,25200,-33.8688,151.2093,25.2048,55.2708
2010,Sydney,Frankfurt,0,30,0,30,0,11893,0,11550,-33.8688,151.2093,50.1109,8.6821
2010,Sydney,Guangzhou,60,60,60,60,16260,16260,16260,16260,-33.8688,151.2093,23.1291,113.2644
2010,Sydney,Hanoi,0,21,0,21,0,6669,0,6669,-33.8688,151.2093,21.0278,105.8342
2010,Sydney,Ho Chi Minh City,0,39,0,39,0,9573,0,9573,-33.8688,151.2093,10.8231,106.6297
2010,Sydney,Hong Kong,157,187,158,188,43147,52387,43444,52684,-33.8688,151.2093,22.3193,114.1694
2010,Sydney,Honolulu,47,48,43,47,12515,12868,11310,12510,-33.8688,151.2093,21.3069,-157.8583
2010,Sydney,Jakarta,28,28,28,28,7516,7516,7520,7520,-33.8688,151.2093,-6.2088,106.8456
2010,Sydney,Johannesburg,29,29,29,29,10162,10162,10185,10185,-33.8688,151.2093,-26.2041,28.0473
2010,Sydney,Kuala Lumpur,60,60,60,60,19110,19110,19080,19080,-33.8688,151.2093,3.1390,101.6869
2010,Sydney,London,0,144,0,144,0,45049,0,44756,-33.8688,151.2093,51.5074,-0.1278
2010,Sydney,Los Angeles,88,141,93,142,29261,48383,31283,49095,-33.8688,151.2093,34.0522,-118.2437
2010,Sydney,Manila,15,38,18,39,4604,12675,5506,12981,-33.8688,151.2093,14.5995,120.9842
2010,Sydney,Mauritius,0,5,0,4,0,1490,0,1192,-33.8688,151.2093,-20.1669,57.5030
2010,Sydney,Nadi,76,76,77,77,21816,21816,21993,21993,-33.8688,151.2093,-17.7768,177.4350
2010,Sydney,New York,0,47,0,48,0,14934,0,15311,-33.8688,151.2093,40.7128,-74.0060
2010,Sydney,Noumea,35,35,34,34,5520,5520,5086,5086,-33.8688,151.2093,-22.2558,166.4505
2010,Sydney,Osaka,0,9,0,8,0,2727,0,2424,-33.8688,151.2093,34.6937,135.5023
2010,Sydney,Phuket,12,12,13,13,3612,3612,3913,3913,-33.8688,151.2093,7.8804,98.3923
2010,Sydney,Port Moresby,4,8,4,9,740,1480,740,1665,-33.8688,151.2093,-9.4438,147.1803
2010,Sydney,Port Vila,32,32,31,31,5510,5510,5340,5340,-33.8688,151.2093,-17.7333,168.3167
2010,Sydney,Queenstown,30,30,29,29,4924,4924,4979,4979,-33.8688,151.2093,-45.0312,168.6626
2010,Sydney,Rotarua,9,9,9,9,1470,1470,1505,1505,-33.8688,151.2093,City not found,City not found
2010,Sydney,San Francisco,16,44,15,44,5472,15944,5186,16032,-33.8688,151.2093,37.7749,-122.4194
2010,Sydney,Santiago,0,26,0,25,0,6656,0,6400,-33.8688,151.2093,-33.4489,-70.6693
2010,Sydney,Seoul,60,60,60,60,19350,19350,19350,19350,-33.8688,151.2093,37.5665,126.9780
2010,Sydney,Shanghai,52,69,52,69,14922,19002,14951,19031,-33.8688,151.2093,31.2304,121.4737
2010,Sydney,Singapore,126,223,127,225,41436,72663,41868,73047,-33.8688,151.2093,1.3521,103.8198
2010,Sydney,St Denis de la Reunion,9,9,9,9,3354,3354,3354,3354,-33.8688,151.2093,City not found,City not found
2010,Sydney,Taipei,18,18,17,17,5400,5400,5100,5100,-33.8688,151.2093,25.0330,121.5654
2010,Sydney,Tokyo,62,62,60,60,17341,17341,16741,16741,-33.8688,151.2093,35.6895,139.6917
2010,Sydney,Tongatapu,9,9,9,9,1620,1620,1620,1620,-33.8688,151.2093,City not found,City not found
2010,Sydney,Toronto,0,29,0,29,0,7818,0,7808,-33.8688,151.2093,43.6532,-79.3832
2010,Sydney,Vancouver,0,29,0,29,0,7818,0,7808,-33.8688,151.2093,49.2827,-123.1207
2010,Sydney,Wellington,110,110,110,111,16321,16321,17357,17525,-33.8688,151.2093,-41.2865,174.7762
2010,Adelaide,Auckland,26,26,26,26,4352,4352,4381,4381,-34.9287,138.5986,-36.8485,174.7633
2010,Adelaide,Denpasar,15,15,14,14,2817,2817,2520,2520,-34.9287,138.5986,-8.6500,115.2167
2010,Adelaide,Hong Kong,0,31,0,31,0,8184,0,8184,-34.9287,138.5986,22.3193,114.1694
2010,Adelaide,Jakarta,0,0,0,1,0,0,0,297,-34.9287,138.5986,-6.2088,106.8456
2010,Adelaide,Kuala Lumpur,18,18,17,17,5040,5040,4760,4760,-34.9287,138.5986,3.1390,101.6869
2010,Adelaide,Singapore,41,45,39,44,11700,12886,11211,12696,-34.9287,138.5986,1.3521,103.8198
2010,Brisbane,Abu Dhabi,0,13,0,13,0,3406,0,3406,-27.4679,153.0281,24.4667,54.3667
2010,Brisbane,Apia,4,4,5,5,720,720,900,900,-27.4679,153.0281,City not found,City not found
2010,Brisbane,Auckland,161,194,161,192,30250,38519,30399,38397,-27.4679,153.0281,-36.8485,174.7633
2010,Brisbane,Bandar Seri Begawan,26,26,27,27,7410,7410,7695,7695,-27.4679,153.0281,4.9031,114.9394
2010,Brisbane,Bangkok,22,22,22,22,7041,7041,7041,7041,-27.4679,153.0281,13.7563,100.5018
2010,Brisbane,Bombay,0,14,0,13,0,4135,0,3854,-27.4679,153.0281,19.0760,72.8777
2010,Brisbane,Christchurch,108,108,111,111,18991,18991,19487,19487,-27.4679,153.0281,-43.5321,172.6362
2010,Brisbane,Denpasar,29,60,30,61,5220,11510,5400,11690,-27.4679,153.0281,-8.6500,115.2167
2010,Brisbane,Dubai,0,62,0,62,0,18972,0,18972,-27.4679,153.0281,25.2048,55.2708
2010,Brisbane,Dunedin,17,17,18,18,3060,3060,3240,3240,-27.4679,153.0281,-45.8788,170.5028
2010,Brisbane,Espiritu Santo,0,4,0,4,0,680,0,680,-27.4679,153.0281,-15.3767,166.9592
2010,Brisbane,Guangzhou,13,13,13,13,3368,3368,3368,3368,-27.4679,153.0281,23.1291,113.2644
2010,Brisbane,Hamilton,17,17,18,18,3060,3060,3240,3240,-27.4679,153.0281,-37.7833,175.2833
2010,Brisbane,Hong Kong,35,66,35,66,9816,18047,9801,18032,-27.4679,153.0281,22.3193,114.1694
2010,Brisbane,Honiara,27,32,27,32,4428,5052,4428,5052,-27.4679,153.0281,-9.4456,159.9729
2010,Brisbane,Kuala Lumpur,22,22,22,22,6424,6424,6402,6402,-27.4679,153.0281,3.1390,101.6869
2010,Brisbane,Los Angeles,40,40,41,41,14447,14447,14814,14814,-27.4679,153.0281,34.0522,-118.2437
2010,Brisbane,Manila,0,5,0,6,0,1490,0,1787,-27.4679,153.0281,14.5995,120.9842
2010,Brisbane,Nadi,69,69,69,69,11838,11838,11838,11838,-27.4679,153.0281,-17.7768,177.4350
2010,Brisbane,Nauru,0,5,0,5,0,624,0,624,-27.4679,153.0281,-0.5228,166.9315
2010,Brisbane,Noumea,13,13,13,14,2485,2485,2485,2653,-27.4679,153.0281,-22.2558,166.4505
2010,Brisbane,Phuket,9,9,9,9,3249,3249,3249,3249,-27.4679,153.0281,7.8804,98.3923
2010,Brisbane,Port Moresby,70,76,68,70,11854,13039,11539,11939,-27.4679,153.0281,-9.4438,147.1803
2010,Brisbane,Port Vila,21,25,21,25,3690,4370,3690,4370,-27.4679,153.0281,-17.7333,168.3167
2010,Brisbane,Queenstown,7,7,6,6,1162,1162,1000,1000,-27.4679,153.0281,-45.0312,168.6626
2010,Brisbane,Seoul,27,27,27,27,6912,6912,6912,6912,-27.4679,153.0281,37.5665,126.9780
2010,Brisbane,Singapore,110,168,111,168,31473,49989,31850,50089,-27.4679,153.0281,1.3521,103.8198
2010,Brisbane,Taipei,24,24,24,24,6763,6763,6763,6763,-27.4679,153.0281,25.0330,121.5654
2010,Brisbane,Tarawa,0,5,0,5,0,624,0,624,-27.4679,153.0281,1.4518,172.9717
2010,Brisbane,Wellington,62,62,62,62,10769,10769,10800,10800,-27.4679,153.0281,-41.2865,174.7762
2010,Cairns,Auckland,21,21,21,21,3612,3612,3625,3625,-16.9186,145.7661,-36.8485,174.7633
2010,Cairns,Guam,12,12,12,12,1631,1631,1631,1631,-16.9186,145.7661,13.4443,144.7937
2010,Cairns,Hong Kong,0,31,0,31,0,8231,0,8231,-16.9186,145.7661,22.3193,114.1694
2010,Cairns,Manila,0,1,0,0,0,297,0,0,-16.9186,145.7661,14.5995,120.9842
2010,Cairns,Osaka,8,16,11,17,2424,4848,3333,5151,-16.9186,145.7661,34.6937,135.5023
2010,Cairns,Port Moresby,106,107,105,106,8541,8726,8441,8626,-16.9186,145.7661,-9.4438,147.1803
2010,Cairns,Singapore,0,31,0,31,0,6582,0,6582,-16.9186,145.7661,1.3521,103.8198
2010,Cairns,Tokyo,30,30,30,30,9090,9090,9090,9090,-16.9186,145.7661,35.6895,139.6917
2010,Darwin,Denpasar,18,50,17,49,3534,10038,3354,9858,-12.4611,130.8419,-8.6500,115.2167
2010,Darwin,Ho Chi Minh City,0,17,0,17,0,2758,0,2847,-12.4611,130.8419,10.8231,106.6297
2010,Darwin,Singapore,0,46,0,46,0,9216,0,9216,-12.4611,130.8419,1.3521,103.8198
2010,Gold Coast,Auckland,84,86,84,84,14743,15014,14774,14774,-28.0003,153.4309,-36.8485,174.7633
2010,Gold Coast,Christchurch,15,15,15,15,2591,2591,2607,2607,-28.0003,153.4309,-43.5321,172.6362
2010,Gold Coast,Kuala Lumpur,31,31,31,31,11687,11687,11687,11687,-28.0003,153.4309,3.1390,101.6869
2010,Gold Coast,Osaka,30,30,30,30,9000,9000,9000,9000,-28.0003,153.4309,34.6937,135.5023
2010,Gold Coast,Queenstown,5,5,5,5,885,885,882,882,-28.0003,153.4309,-45.0312,168.6626
2010,Gold Coast,Tokyo,30,30,30,30,9090,9090,9090,9090,-28.0003,153.4309,35.6895,139.6917
2010,Melbourne,Abu Dhabi,31,31,31,31,8168,8168,8168,8168,-37.8140,144.9633,24.4667,54.3667
2010,Melbourne,Auckland,187,249,187,249,35983,51946,36095,52057,-37.8140,144.9633,-36.8485,174.7633
2010,Melbourne,Bangkok,69,75,71,76,24277,26083,24879,26436,-37.8140,144.9633,13.7563,100.5018
2010,Melbourne,Beijing,8,30,8,30,1920,7200,1920,7200,-37.8140,144.9633,39.9042,116.4074
2010,Melbourne,Chicago,0,27,0,30,0,10098,0,11220,-37.8140,144.9633,41.8781,-87.6298
2010,Melbourne,Christchurch,113,113,113,113,19709,19709,19730,19730,-37.8140,144.9633,-43.5321,172.6362
2010,Melbourne,Denpasar,55,55,48,56,12753,12753,10674,13050,-37.8140,144.9633,-8.6500,115.2167
2010,Melbourne,Doha,31,31,30,30,8181,8181,7922,7922,-37.8140,144.9633,25.2854,51.5310
2010,Melbourne,Dubai,0,93,0,93,0,33222,0,33222,-37.8140,144.9633,25.2048,55.2708
2010,Melbourne,Dunedin,4,4,4,4,673,673,676,676,-37.8140,144.9633,-45.8788,170.5028
2010,Melbourne,Frankfurt,0,0,0,1,0,0,0,353,-37.8140,144.9633,50.1109,8.6821
2010,Melbourne,Guangzhou,31,31,31,31,8587,8587,8587,8587,-37.8140,144.9633,23.1291,113.2644
2010,Melbourne,Hanoi,0,24,0,24,0,6384,0,6384,-37.8140,144.9633,21.0278,105.8342
2010,Melbourne,Ho Chi Minh City,0,24,0,24,0,6384,0,6384,-37.8140,144.9633,10.8231,106.6297
2010,Melbourne,Hong Kong,64,122,64,121,17072,34782,17074,34400,-37.8140,144.9633,22.3193,114.1694
2010,Melbourne,Honolulu,0,0,0,5,0,0,0,1500,-37.8140,144.9633,21.3069,-157.8583
2010,Melbourne,Jakarta,13,13,13,13,2886,2886,2886,2886,-37.8140,144.9633,-6.2088,106.8456
2010,Melbourne,Johannesburg,12,13,11,11,4332,4744,3971,3971,-37.8140,144.9633,-26.2041,28.0473
2010,Melbourne,Kuala Lumpur,119,150,119,150,38849,50123,38849,50123,-37.8140,144.9633,3.1390,101.6869
2010,Melbourne,London,0,56,0,56,0,20181,0,19892,-37.8140,144.9633,51.5074,-0.1278
2010,Melbourne,Los Angeles,42,104,41,103,13520,30103,13259,29841,-37.8140,144.9633,34.0522,-118.2437
2010,Melbourne,Manila,1,18,1,18,302,6524,302,6524,-37.8140,144.9633,14.5995,120.9842
2010,Melbourne,Mauritius,0,5,0,6,0,1490,0,1788,-37.8140,144.9633,-20.1669,57.5030
2010,Melbourne,Nadi,32,32,34,34,7070,7070,7430,7430,-37.8140,144.9633,-17.7768,177.4350
2010,Melbourne,Phuket,7,7,7,7,2527,2527,2527,2527,-37.8140,144.9633,7.8804,98.3923
2010,Melbourne,Port Vila,5,5,5,5,850,850,850,850,-37.8140,144.9633,-17.7333,168.3167
2010,Melbourne,Queenstown,14,14,13,13,2331,2331,2230,2230,-37.8140,144.9633,-45.0312,168.6626
2010,Melbourne,Seoul,13,13,13,13,2938,2938,2938,2938,-37.8140,144.9633,37.5665,126.9780
2010,Melbourne,Shanghai,31,53,31,53,9062,14342,9062,14342,-37.8140,144.9633,31.2304,121.4737
2010,Melbourne,Singapore,110,193,109,194,37972,64549,37525,64576,-37.8140,144.9633,1.3521,103.8198
2010,Melbourne,Wellington,62,62,62,62,8766,8766,9751,9751,-37.8140,144.9633,-41.2865,174.7762
2010,Norfolk Island,Auckland,5,5,4,4,839,839,660,660,-29.0408,167.9583,-36.8485,174.7633
2010,Perth,Auckland,31,31,31,31,7130,7130,7151,7151,-31.9522,115.8614,-36.8485,174.7633
2010,Perth,Bandar Seri Begawan,13,13,13,13,3705,3705,3705,3705,-31.9522,115.8614,4.9031,114.9394
2010,Perth,Bangkok,32,32,18,31,9574,9574,5382,9269,-31.9522,115.8614,13.7563,100.5018
2010,Perth,Denpasar,241,259,242,259,41640,44844,41820,44844,-31.9522,115.8614,-8.6500,115.2167
2010,Perth,Dubai,62,62,62,62,17196,17196,17196,17196,-31.9522,115.8614,25.2048,55.2708
2010,Perth,Hong Kong,57,57,58,58,15597,15597,15798,15798,-31.9522,115.8614,22.3193,114.1694
2010,Perth,Jakarta,0,9,0,9,0,1593,0,1593,-31.9522,115.8614,-6.2088,106.8456
2010,Perth,Johannesburg,31,31,31,31,8764,8764,8831,8831,-31.9522,115.8614,-26.2041,28.0473
2010,Perth,Kuala Lumpur,75,75,75,75,24163,24163,24163,24163,-31.9522,115.8614,3.1390,101.6869
2010,Perth,Mauritius,7,7,7,7,1994,1994,1994,1994,-31.9522,115.8614,-20.1669,57.5030
2010,Perth,Phuket,14,14,13,26,2520,2520,2340,6227,-31.9522,115.8614,7.8804,98.3923
2010,Perth,Singapore,216,243,216,242,53043,57840,53147,57764,-31.9522,115.8614,1.3521,103.8198
2010,Perth,Tokyo,11,11,11,11,2497,2497,2496,2496,-31.9522,115.8614,35.6895,139.6917
2010,Port Hedland,Denpasar,5,5,4,4,780,780,624,624,-20.3104,118.6060,-8.6500,115.2167
2010,Sydney,Abu Dhabi,48,48,48,48,13634,13634,13634,13634,-33.8688,151.2093,24.4667,54.3667
2010,Sydney,Apia,14,14,14,14,2520,2520,2520,2520,-33.8688,151.2093,City not found,City not found
2010,Sydney,Auckland,364,442,364,442,68204,95119,68547,95462,-33.8688,151.2093,-36.8485,174.7633
2010,Sydney,Bangkok,80,178,80,175,21360,55076,21360,54126,-33.8688,151.2093,13.7563,100.5018
2010,Sydney,Beijing,31,49,31,49,7440,11760,7440,11760,-33.8688,151.2093,39.9042,116.4074
2010,Sydney,Buenos Aires,13,31,13,31,3978,8424,3991,8437,-33.8688,151.2093,-34.6037,-58.3816
2010,Sydney,Chicago,0,27,0,30,0,10098,0,11220,-33.8688,151.2093,41.8781,-87.6298
2010,Sydney,Christchurch,137,168,140,171,23588,34562,24086,35060,-33.8688,151.2093,-43.5321,172.6362
2010,Sydney,Denpasar,61,62,60,69,15331,15545,15151,17741,-33.8688,151.2093,-8.6500,115.2167
2010,Sydney,Dubai,0,62,0,62,0,26040,0,26040,-33.8688,151.2093,25.2048,55.2708
2010,Sydney,Dunedin,7,7,6,6,1180,1180,1015,1015,-33.8688,151.2093,-45.8788,170.5028
2010,Sydney,Frankfurt,0,31,0,31,0,12320,0,12269,-33.8688,151.2093,50.1109,8.6821
2010,Sydney,Guangzhou,62,62,62,62,16802,16802,16802,16802,-33.8688,151.2093,23.1291,113.2644
2010,Sydney,Hanoi,0,24,0,24,0,7679,0,7676,-33.8688,151.2093,21.0278,105.8342
2010,Sydney,Ho Chi Minh City,0,41,0,41,0,10437,0,10523,-33.8688,151.2093,10.8231,106.6297
2010,Sydney,Hong Kong,172,201,173,202,47322,56254,47653,56585,-33.8688,151.2093,22.3193,114.1694
2010,Sydney,Honolulu,50,50,45,50,13178,13178,11675,13175,-33.8688,151.2093,21.3069,-157.8583
2010,Sydney,Jakarta,40,40,40,40,10241,10241,10255,10255,-33.8688,151.2093,-6.2088,106.8456
2010,Sydney,Johannesburg,29,30,30,30,10205,10617,10597,10597,-33.8688,151.2093,-26.2041,28.0473
2010,Sydney,Kuala Lumpur,62,62,62,62,19842,19842,19784,19784,-33.8688,151.2093,3.1390,101.6869
2010,Sydney,London,0,149,0,149,0,48723,0,48960,-33.8688,151.2093,51.5074,-0.1278
2010,Sydney,Los Angeles,126,183,121,181,42784,63096,41640,63018,-33.8688,151.2093,34.0522,-118.2437
2010,Sydney,Manila,18,39,18,39,5660,13065,5660,13065,-33.8688,151.2093,14.5995,120.9842
2010,Sydney,Mauritius,0,5,0,6,0,1490,0,1788,-33.8688,151.2093,-20.1669,57.5030
2010,Sydney,Nadi,89,89,90,90,23679,23679,23859,23859,-33.8688,151.2093,-17.7768,177.4350
2010,Sydney,New York,0,57,0,58,0,17699,0,17931,-33.8688,151.2093,40.7128,-74.0060
2010,Sydney,Noumea,34,34,35,36,6260,6260,6443,6611,-33.8688,151.2093,-22.2558,166.4505
2010,Sydney,Osaka,0,8,0,6,0,2424,0,1818,-33.8688,151.2093,34.6937,135.5023
2010,Sydney,Phuket,14,14,14,14,4214,4214,4214,4214,-33.8688,151.2093,7.8804,98.3923
2010,Sydney,Port Moresby,4,9,7,8,755,1755,1355,1570,-33.8688,151.2093,-9.4438,147.1803
2010,Sydney,Port Vila,36,36,36,36,6210,6210,6210,6210,-33.8688,151.2093,-17.7333,168.3167
2010,Sydney,Queenstown,29,29,30,30,4655,4655,5114,5114,-33.8688,151.2093,-45.0312,168.6626
2010,Sydney,Rotarua,8,8,8,8,1336,1336,1349,1349,-33.8688,151.2093,City not found,City not found
2010,Sydney,San Francisco,18,49,17,49,5888,17482,5600,17547,-33.8688,151.2093,37.7749,-122.4194
2010,Sydney,Santiago,0,28,0,28,0,7168,0,7168,-33.8688,151.2093,-33.4489,-70.6693
2010,Sydney,Seoul,62,62,62,62,19995,19995,19995,19995,-33.8688,151.2093,37.5665,126.9780
2010,Sydney,Shanghai,60,78,60,78,17336,21656,17358,21678,-33.8688,151.2093,31.2304,121.4737
2010,Sydney,Singapore,124,227,124,227,42790,77876,42717,78134,-33.8688,151.2093,1.3521,103.8198
2010,Sydney,St Denis de la Reunion,9,9,8,8,3354,3354,2990,2990,-33.8688,151.2093,City not found,City not found
2010,Sydney,Taipei,22,22,22,22,6600,6600,6600,6600,-33.8688,151.2093,25.0330,121.5654
2010,Sydney,Tokyo,62,62,62,62,17322,17322,17417,17417,-33.8688,151.2093,35.6895,139.6917
2010,Sydney,Tongatapu,9,9,9,9,1620,1620,1620,1620,-33.8688,151.2093,City not found,City not found
2010,Sydney,Toronto,0,31,0,31,0,8449,0,8449,-33.8688,151.2093,43.6532,-79.3832
2010,Sydney,Vancouver,0,31,0,31,0,8449,0,8449,-33.8688,151.2093,49.2827,-123.1207
2010,Sydney,Wellington,123,123,123,123,18213,18213,19432,19432,-33.8688,151.2093,-41.2865,174.7762
2010,Townsville,Denpasar,7,7,8,8,1092,1092,1248,1248,-19.2664,146.8057,-8.6500,115.2167
2011,Adelaide,Auckland,27,27,27,27,4502,4502,4528,4528,-34.9287,138.5986,-36.8485,174.7633
2011,Adelaide,Denpasar,12,12,12,12,2160,2160,2160,2160,-34.9287,138.5986,-8.6500,115.2167
2011,Adelaide,Hong Kong,0,31,0,31,0,8184,0,8184,-34.9287,138.5986,22.3193,114.1694
2011,Adelaide,Kuala Lumpur,18,18,18,18,5040,5040,5040,5040,-34.9287,138.5986,3.1390,101.6869
2011,Adelaide,Singapore,39,44,40,44,11211,12696,11507,12695,-34.9287,138.5986,1.3521,103.8198
2011,Brisbane,Abu Dhabi,0,14,0,14,0,3668,0,3668,-27.4679,153.0281,24.4667,54.3667
2011,Brisbane,Apia,4,4,5,5,720,720,900,900,-27.4679,153.0281,City not found,City not found
2011,Brisbane,Auckland,161,207,164,207,30394,45326,30746,45246,-27.4679,153.0281,-36.8485,174.7633
2011,Brisbane,Bandar Seri Begawan,26,26,26,26,7410,7410,7410,7410,-27.4679,153.0281,4.9031,114.9394
2011,Brisbane,Bangkok,23,23,23,23,7571,7571,7571,7571,-27.4679,153.0281,13.7563,100.5018
2011,Brisbane,Bombay,0,13,0,13,0,3859,0,3856,-27.4679,153.0281,19.0760,72.8777
2011,Brisbane,Christchurch,111,111,111,111,19466,19466,19435,19435,-27.4679,153.0281,-43.5321,172.6362
2011,Brisbane,Denpasar,29,57,29,58,5220,10945,5220,11159,-27.4679,153.0281,-8.6500,115.2167
2011,Brisbane,Dubai,0,62,0,62,0,21852,0,21852,-27.4679,153.0281,25.2048,55.2708
2011,Brisbane,Dunedin,17,17,17,17,3060,3060,3060,3060,-27.4679,153.0281,-45.8788,170.5028
2011,Brisbane,Espiritu Santo,0,5,0,4,0,850,0,680,-27.4679,153.0281,-15.3767,166.9592
2011,Brisbane,Guangzhou,14,14,13,13,3520,3520,3263,3263,-27.4679,153.0281,23.1291,113.2644
2011,Brisbane,Hamilton,19,19,18,18,3420,3420,3240,3240,-27.4679,153.0281,-37.7833,175.2833
2011,Brisbane,Hong Kong,37,68,36,67,10393,18577,10097,18281,-27.4679,153.0281,22.3193,114.1694
2011,Brisbane,Honiara,26,31,26,31,4248,4872,4248,4872,-27.4679,153.0281,-9.4456,159.9729
2011,Brisbane,Kuala Lumpur,23,23,23,23,6716,6716,6693,6693,-27.4679,153.0281,3.1390,101.6869
2011,Brisbane,Los Angeles,44,45,44,44,15440,15852,15583,15583,-27.4679,153.0281,34.0522,-118.2437
2011,Brisbane,Manila,0,6,0,5,0,1725,0,1350,-27.4679,153.0281,14.5995,120.9842
2011,Brisbane,Nadi,70,70,70,70,12125,12125,12125,12125,-27.4679,153.0281,-17.7768,177.4350
2011,Brisbane,Nauru,0,5,0,5,0,624,0,624,-27.4679,153.0281,-0.5228,166.9315
2011,Brisbane,Noumea,24,24,23,23,4489,4489,4217,4217,-27.4679,153.0281,-22.2558,166.4505
2011,Brisbane,Phuket,9,9,9,9,3249,3249,3249,3249,-27.4679,153.0281,7.8804,98.3923
2011,Brisbane,Port Moresby,69,76,68,71,11549,12774,11564,12049,-27.4679,153.0281,-9.4438,147.1803
2011,Brisbane,Port Vila,23,28,23,27,4050,4900,4050,4730,-27.4679,153.0281,-17.7333,168.3167
2011,Brisbane,Queenstown,9,9,9,9,1495,1495,1491,1491,-27.4679,153.0281,-45.0312,168.6626
2011,Brisbane,Seoul,27,27,27,27,6912,6912,6912,6912,-27.4679,153.0281,37.5665,126.9780
2011,Brisbane,Singapore,111,169,111,169,31851,50353,31850,50350,-27.4679,153.0281,1.3521,103.8198
2011,Brisbane,Taipei,9,22,9,22,2268,6197,2268,6197,-27.4679,153.0281,25.0330,121.5654
2011,Brisbane,Tarawa,0,5,0,5,0,624,0,624,-27.4679,153.0281,1.4518,172.9717
2011,Brisbane,Wellington,63,63,63,63,10915,10915,10947,10947,-27.4679,153.0281,-41.2865,174.7762
2011,Cairns,Auckland,22,22,22,22,3785,3785,3807,3807,-16.9186,145.7661,-36.8485,174.7633
2011,Cairns,Guam,18,18,17,17,2245,2245,2122,2122,-16.9186,145.7661,13.4443,144.7937
